Features	HC1	HC2	HC3	HC4	HC5	HC6	HC7	HC8	HC9	HC10	HC11	HC12	HC13	HC14	HC15	HC16	HC17	HC18	HC19	HC21	HC22	HC23	HC24	HC25	HC26	HC27	HC28	HC29	HC30	HC31	HC32	HC33	HC34	HC35	HC36	HC38	HC39	HC40	HC41	HC42	HC43	HC44	HC45	HC46	HC47	HC48	AF33	AF36	AF37	AF38	AF39	AF40	AF41	AF43	AF44	AF45	AF46	AF47	AF48	AF49	AF50	AF51	AF52	AF53	AF54	AF55	AF58	AF59	AF62	AF63	AF64	AF67	AF68	AF69	AF70	AF71	AF73	AF74	AF76	AF78	AF80	AF81	AF82	AF90	AF97	AF98	AF102	AF103	AF104	AF106	AF108	AF109	AF112	AF115	AF117	AF119	AF120	AF123	AF125	AF126	AF129	AF130	AF136	AF137	AF139	AF140	AF141	AF142	AF164	AF165	AF166	AF167	AF169	AF171	AF172	AF176	AF177	AF178	AF179	AF180	AF181	AF182	AF183	AF184	AF186	AF216	AF217	AF219	AF220	AF229	AF96	AF213	AF4	AF6	AF7	AF8	AF10	AF11	AF13	AF15	AF17	AF20	AF21	AF24	AF25
Metabolite_N_N_Dimethyldodecylamine_N_oxide	209086594.6	205041328.1	185641491.5	294170505.3	220101318.2	156115090	259215357.6	245464313.9	225016590.2	174563952.3	194325602.9	175090681.2	168735837.2	172970799.1	163252919.8	227160392	219811445.8	184613390.4	173498584.5	194949532.7	242912023	320412439	220529309.4	239294362.9	183763459	185009493.6	248437395.5	239510956	271138512.4	274909170.5	323592512.1	175736606.1	265644171.2	224995459.8	195713597	206410304.6	163474599.2	191983465	217952333.4	249266578.1	193111264.2	157766832.7	179869660.7	184219976.6	197144236.5	164526040	310861491.6	217547585.8	219827388.4	163056885.2	263650964.6	214141040.6	226509565.1	194864337.9	246745312.9	192028799.8	178233669.9	211546007.5	245933702	301787808.7	249515151.1	187146568.4	197380131.1	200861401.9	232229913.9	188140092.1	186283670.5	209727717	192111689.5	192916478.3	183957764.7	216672970	224808357.5	271273166	154244165	192992356.4	243351447	266730258.4	212200864.8	189310440.7	189195182.7	196793564.1	377070277.6	144352342.2	151542902.5	168279415.7	214638282.7	171317135.4	214525425.9	145184024.5	170135549.2	172588430.8	185989378.5	519687504.5	544578699.2	415616901.7	486104665.6	387575876	432963243.8	597555824.2	482998825	450564615.5	548766642.5	508467391.6	454769517.8	559607889	470667590.9	546298202.4	437027498	400958364.7	435405820.5	512598956.9	303294806.9	231163393.5	301243947.6	246055972.8	209020513.4	308153942.3	251268615.3	208922255.9	234108810.9	224163008.9	242247752.1	258987152.4	233268772.5	257084814.3	270156387.2	306586334.9	226110388.3	304054563.4	232761445.2	248655233.4	385252552	378669425.3	278577401.5	226986925.1	258063162.3	369368884.1	204497598.7	307810776.1	476786303.6	332981548.4	412899670.3	339665146.9	236181725.8
Metabolite_N_Oleoyl_D_erythro_sphingosylphosphorylcholine	67017747.76	200134083.6	95131638.27	107089697.3	189903099	53284493.76	74818657.15	45538257.83	219817293.6	124038224.8	89624324.26	29401170.09	30114800.33	151342751.4	101814673.3	123913427.5	37664584.48	196138486.1	169886895.6	107730481.7	166598363.9	72574402.81	87712896.8	308491674.2	157488829.8	176456119.1	195188411.4	294590961.8	253545893.1	121312318	100944282.8	126818073.7	151903722.1	195469886.3	123380757.9	63831042.38	183758206.4	185966364.6	119491090.7	87426512.47	111957896.7	59241270.96	209082528.3	267973539.7	35524342.09	44043647.46	113846217.1	49992181.23	63506495.22	122401651.6	85838803.62	132070755.6	110191278.4	77561912.51	326077694.8	129620247.5	313572740.1	113573919.7	181981360.2	275073634.3	156958731.6	167706696.6	204844031.4	129364699.1	280236693.7	94905612.81	271920197.2	393772119.1	419652842.6	269450217.6	84228089.22	199076904.2	183374941.8	174561187	228107824.9	175994542	134808181.1	275435996.6	310045252.9	263643548.2	115381519.8	618682128.6	184867453	200510441.2	289955278.7	123166220.6	319916596.7	360038162.3	219992697.7	316774328	552144311.8	162458648.1	209541566.2	49768843.66	137114169.9	400008953.1	127276478.6	221829719	245027787.1	287388261.1	302590143.3	310633628.4	103960543.6	409669808.9	44755709.6	77287055.86	162702094.2	267459617.2	251705112	258865220.5	269362790.2	264180982.7	333449014.6	286799156.9	255475641.9	367582290.1	66457327.88	246833798.2	365838679.2	65158722.51	142581389.8	122572744.7	120193722.4	259085809.8	73736521.58	169707180.1	193089759.7	242122547.7	450623932.9	102178507.3	149468226.3	161663820	256625736.4	168243825.9	673798048.7	100504557.3	105243064.3	398361651.4	391923894.9	234819959.7	315320483.9	345632218.2	160519086.5	300594419	325811747.1
Metabolite_Phenylacetyl_L_glutamine	83052796.86	76845421.66	79471347.74	255029202.1	76719380.85	79636701.58	275772016.7	97885408.06	64482340.1	26679044.3	41284202.01	184282956.6	224941007.2	10758014.91	7321291.333	88519336.18	60636727.86	65934264.14	39071366.46	89652634.66	76060318.64	63505996.12	18436066.83	53058998.8	36410972	26910925.09	56410059.36	59077150.35	5962168.381	13213853.55	86117570.64	17255465.1	43838357.08	79100195.09	90411062.72	82718376.19	26165273.72	29593790.9	48236339.32	48389759.25	99893317.67	80263340.8	36126918.61	9740989.213	102773932.3	26925638.61	95316453.97	164970899.2	88439451.26	242702586.4	12510083.8	19486156.86	43508721.33	37507970.73	18112743.85	175132264.8	18430155.43	143500196.8	90682621.69	54481887.02	197254032.4	126222950.2	399234594.2	81619881.15	27673510.71	14109310.33	158237143.6	84025425.21	84939051.79	237846623.8	104971106.8	191698783.5	144667895.3	90671191.34	68948905.43	83570824.77	64749074.44	5971527.121	85982846.54	76921650.65	89063877.17	56928180.9	72920782.03	79374882.04	73361703.01	258293184	632774492.8	29761996.89	70042166.92	79577213.02	392205321.4	350250656.8	78723161.98	87686061.86	82032442.15	23439513.69	126240213.9	29276514.15	5525743.959	51496626.57	77157686.41	66756890.97	82445984.34	9463822.897	83844895.21	111345858.5	95842497.97	72911456.79	84378215.22	88562517.23	77609204.98	13684033.11	40083579.87	289164764.6	199502161.1	475647346.6	300794919.6	206913592.6	50700222.04	285142306.7	191083184.7	47910736.05	368819482.5	145580154.7	175316737.3	82702607.37	156914181.5	73405674	22382877.12	206976853	79690538.35	305505077.7	373127925	15302332.04	11710574.42	114943735.1	100450916.2	225811278.2	79763936.26	50151409.81	77873922.14	12112342.5	420561367.2	628743850.8	53220563.24
Metabolite_Piperine	25291889.22	467042714.1	13381760.19	41337455.92	5735705.65	138458611.1	1128118533	587573752.6	1192192846	138392496.6	958538342	2918908157	1968177150	45737934.34	43833951.85	1996811723	112433988.8	202734652.3	240715370.9	40379233.51	756243333.5	215101199.7	108753750.3	84922081.38	962739528.6	61523618.75	2433035082	16649400.91	1635533628	299471451.9	314562933.9	963686430.5	112887575.4	337437775.6	165486218.7	152036593.6	2535074.294	1030146420	4823566425	142980901.2	998194006.1	284513833.6	162776216.3	853705519.3	57204817.18	2007553718	50877179.91	553998064.9	147386327	23450515.01	105561506.9	159971888.8	1857193426	607780621.8	137227385.8	118533950.2	717039197.9	171474689	62101892.87	23914791.66	395889506.2	379684217.8	10370436.98	11895041.23	120873601.7	344885710.9	21751185.18	144942480.4	143655543.3	46729546.89	48290083.6	23467942.37	174261719.1	18253395.71	58572382.92	408286803.4	24441492.05	843951784.5	424662373.3	256240180.4	773843551	17851837.43	120267031.6	47965078.75	200374942.8	37888291.89	50924838.19	115612691.9	54091129.06	26754429.02	13846036.9	33902534.72	31418464.57	41885323.44	81470295.98	58250064.33	59591948.25	41663547.58	45910108.07	856276892.3	43744622.52	24481320.88	227245513.1	40081272.58	618193227.2	41249351.67	839037750.2	173118271.3	26543734.12	13954764.82	67386148.14	186376738.6	330992245.9	32322829.62	271318227.3	88160312.38	28647136.79	269481019.4	18945306.54	6818618.51	10649340.14	75618318.19	211231386.3	125689823.3	166029834.6	59324493	31511165.17	271964767.6	2897479.434	563958681.2	33653512.4	14538979.38	8947388.889	15491840.91	9315249.243	338669520.9	17140445.1	740360895.5	557292.602	778273.2652	18133338.12	2930170.579	25366204.44	7848610.5	14393489.92
Metabolite_Pseudouridine	65934163.05	56787901.72	65144291.11	57659390.01	59016904.93	65117844.12	81875580.57	72428638	77986267.34	80328648.49	63630113.29	88330679.35	77018016.16	59700946.42	62308190.04	82333934.25	83418735.92	56519300	65403019.81	66794395.8	47583725.16	67387800.94	56919214.89	49777363.68	44547699.16	40727089.89	57002163.11	48578499.28	37706863.15	41518076.31	53740785.29	53945554.02	45089354.33	57693712.64	61308891.42	60246734.5	44835095.79	59974447.88	58776634.67	72026113.11	64186894.97	90021456.7	58052048.96	51600832.82	59283994.31	79392072.8	60747103.95	63627963.71	70100949.04	173090878.9	54838070.44	96894204.96	57918235.32	84798363.17	58816036.35	91079800.48	87170319.58	96127189.33	79346988.57	87339164.73	61141958.3	56896567.54	84518182.09	62276524.16	75319751.46	65375384.96	53695922.94	55914295.44	66671139.64	86720418.96	141556348.9	70477376.53	60288833.25	69048410.9	60978683.86	75743707.85	68369106.68	69192861.19	83034473.97	77645849.89	73876507.28	65018623.22	72214511.68	59121343.81	63515871.67	67585674.54	163510131.5	81929499.38	88705929.01	35903425.83	113230488.4	109321662.6	114287869.4	62896303.48	61265872.1	55790659.8	63255411.54	59611305.04	52280664.24	45633790.52	61945556.32	61867784.76	68988093.03	63230641	76996076.99	84495432.48	53201963.57	48036579.81	56697924.76	57245573.84	56592799.65	72427565.07	57980990.43	69400979.03	61552498.45	147460729.6	161482020.6	53577093.05	55898472.12	105094818.5	57613536.11	80989658.07	130298263.6	73025947.11	64244960.84	62617386.8	83645208.61	57101500.95	65027030.46	77749520.13	57339700.7	78621538.81	62751880.45	51566043.94	33094871.11	90192793.51	101586195.5	92680096.27	67548936.49	85204839.55	57050529.45	69777170.77	148050611.8	118702209.3	58360855.91
Metabolite_Sulfamethazine	37912711.03	31690503.67	40813407.26	641247.0699	33828567.54	47010805.9	62566862.37	48203805.23	31522490.08	41630923.56	40115706.12	54570455.52	48246394.33	26938829.49	38142646.42	39658844.77	47653632.63	44017541.25	38100514.45	3786209.363	38215482.15	50764436.32	25058852.48	36003649.25	29676007.22	29127129.82	30312586.54	38389476.49	40372002.55	28107858.17	44089357.96	35383155.12	40785808.16	27765364.54	48761663.3	34901513.63	33279328.24	28171379.92	31230899.56	41340561.56	41419130.44	39557429.02	31568231.46	20061072	45790340.79	49036416.28	37578893.31	38907831.08	20119060.6	43378085.84	39619826.99	44071072.84	45118610.24	999626.5686	26786634.43	36830717.61	32663767.29	39395729.51	33088134.45	747088.7739	42078909	29466747.35	41945218.11	34954178.59	37651014.77	22169182.75	34274543.52	29608733.22	25844741.23	15885472.89	58471804.95	32169316.69	25218685.38	40365431.34	38506177.46	44742270.08	38547995.15	442620.3807	26184396.86	23979601.83	30626728.71	31185701.03	20774151.57	33838414.84	21382952.28	29400882.83	28541263.14	29077874.28	31167730.18	8310697.598	23448761.92	2478119.483	24592458.11	15984856.76	19466996.14	11321535.95	14101732.06	15105157.82	12431087.86	12670398.92	9905021.227	9915441.33	14302184.97	14138344	418550.3227	19916133.7	366473.5106	4109377.937	15638575.91	4063918.439	5346597.712	5774970.46	10272132.72	9986734.018	17212356	13347274.39	13678196.54	9471050.206	12506380.24	571703.9992	9526014.299	16061306.72	39443266.7	18084412.42	8032337.116	14266107.92	24005318.7	13935803.74	11970049.97	11968852.64	28228492.35	14540070.65	13441629.93	4528462.389	13379474.64	6109352.929	5113935.747	4626374.302	6500094.519	5793088.919	13580835.02	10480121.44	10766079.83	21195274.17	13706327.19
Metabolite_Taurine	226429640.9	113901218.3	119451618.7	163534206	114022813.1	227647007.9	241256034.6	172778069.8	156736148.4	182507851.7	163672887.8	231321192.7	207778952.5	153448108.5	139536840.5	151078725.8	123363944.4	180023454.3	153017972.9	119912865.2	181303103.9	158919493.6	112895863.2	121468391.7	157338620.5	146474516.7	153836223.5	155093469	105936424.8	108794943.1	173160932.3	133735286.1	110724985.8	137592021.1	145885800.3	132200319.7	112101735.1	140516737.9	116171954	191223291.2	154585047.3	163962900.9	159634377.6	111346278.4	142363765.5	174698157	107686952.1	117188714.5	130289667.5	110840885.8	109146757.5	154040609.4	107423691.9	134862905.4	111421903.8	183086818.4	104520914.5	76047542.27	110313090.8	144585014.2	114769892.1	81017956.59	107230892.6	59466499.79	107348670	67772475.02	21739963.18	105733117	127617630.2	124784720.2	118606277	154737635.5	102844757.6	110130819.9	105473734.9	141489839	116315570.8	118150826.6	91464525.39	94556883.82	116477826.4	156531925.6	105792772.6	158044723.6	106890508.7	130733706.5	120779233	185527149.7	196792220.9	252032510.3	157536630.4	153898035.3	199193269.1	124427508.6	145155133.7	101462453.1	146499789.1	105123874.8	102204516.6	105281288.5	94099422.24	106652839.2	114448212.8	108112100.3	114902171.7	86544549.63	109079976.5	81570484.69	110544013.5	98966779.16	50974832.86	118955545.3	103360213.8	82283240.66	116064287.4	116477041.5	110203181.3	139658827.3	98553186.73	138396468	91724536.85	90073143.12	109353436.4	105629780.3	100527398.3	108620434	148931981.6	110456607.3	136304101.2	112903800.1	99443978.12	105541000.4	106236096.4	105006981.3	71609787.14	109410377.6	146016575.2	208238950.7	241782183	110180480.8	261597114.7	128404792.6	212341178.1	247001127.3	108237296.6
Genus_OralBacteria_Abiotrophia	5	0	0	0	0	7	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	10	0	0	5	1	0	0	2	3	0	0	0	4	8	2	0	0	44	0	0	0	0	0	3	0	8	23	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	6	0	0	10	0	10	9	0	6	0	0	13	0	15	0	0	0	6	0	0	0	0	4	0	20	6	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5	0	17	7	3	11	0	43	228	0	6	3	0	0	0	9	0	12	0	38	2	303	0
Genus_OralBacteria_Actinomyces	3	0	0	20	35	10	0	4	8	13	3	14	133	13	10	19	66	10	6	23	8	57	5	56	8	47	51	63	0	3	12	29	13	21	15	7	9	16	5	0	15	28	0	0	0	0	96	0	3	0	206	9	55	12	38	203	50	62	212	18	9	26	27	164	6	60	59	39	344	30	12	31	101	0	19	456	190	7	34	21	40	20	3	30	125	12	75	217	0	85	15	17	762	92	15	58	15	48	12	43	86	0	149	167	22	134	21	20	125	74	61	0	225	163	0	0	5	186	67	58	66	197	71	47	0	0	126	0	15	8	11	24	35	28	41	17	256	0	0	271	620	0	17	32	3
Genus_OralBacteria_Bergeyella	20	15	55	0	5	52	17	13	37	14	13	2	1	5	23	9	6	0	14	7	18	24	14	20	12	0	2	0	9	21	44	5	0	10	19	11	28	21	18	15	15	8	8	8	23	2	10	3	1	8	8	28	12	4	0	2	0	9	0	9	3	3	5	16	4	2	0	0	3	3	4	16	44	4	21	0	8	0	5	0	22	6	40	5	0	14	24	11	5	7	0	12	0	1	5	0	0	10	11	6	2	28	0	0	5	4	18	0	0	7	0	5	1	8	3	18	14	12	14	0	6	1	4	0	32	0	0	7	7	11	10	4	0	14	0	8	0	13	0	1	0	10	12	3	5
Genus_OralBacteria_Butyrivibrio	1	0	0	12	0	0	0	4	0	4	0	0	1	4	0	0	2	0	0	0	0	1	1	0	0	3	6	0	0	0	0	0	0	4	4	0	6	3	0	0	0	1	0	0	0	8	0	0	0	0	5	6	10	0	75	10	14	0	15	23	0	0	10	0	0	8	19	47	46	0	0	3	0	0	0	1	2	0	8	106	10	0	0	0	60	6	11	4	0	0	0	14	0	0	10	22	7	4	2	0	10	15	10	65	0	21	2	5	12	8	0	0	2	23	0	3	0	0	0	0	0	6	0	39	2	5	2	0	2	0	0	20	137	0	7	0	51	0	0	44	0	0	0	0	5
Genus_OralBacteria_Candidatus_Saccharimonas	5	0	5	0	6	5	0	7	7	0	0	1	9	4	0	6	11	15	7	0	3	24	2	8	4	0	3	7	18	8	0	18	10	5	16	0	26	0	3	13	3	0	0	9	0	17	7	12	18	5	12	16	14	1	14	20	16	3	9	9	11	14	0	14	9	0	3	58	13	17	3	11	0	4	9	7	0	0	15	0	8	11	3	8	12	0	0	17	14	8	0	0	42	23	17	3	0	24	9	1	0	1	8	48	9	0	21	7	25	0	0	2	10	15	0	10	0	6	23	1	0	36	21	11	9	23	16	2	1	0	0	0	0	0	33	3	4	3	0	3	0	0	11	0	0
Genus_OralBacteria_Eubacterium_sulci_group	66	49	11	86	29	2	6	28	17	34	26	34	32	93	7	24	71	247	6	8	19	57	15	17	15	39	21	20	15	41	1	38	68	17	43	13	28	15	21	43	9	11	20	13	5	59	16	26	157	0	76	29	44	97	197	108	111	6	112	48	87	61	45	1	80	61	68	120	72	64	31	124	28	21	114	23	24	66	87	7	83	97	36	119	57	5	22	62	6	87	0	38	27	70	66	93	17	36	121	48	18	24	44	36	59	79	14	25	62	160	0	35	66	22	18	40	68	37	322	55	0	8	43	87	10	57	38	26	50	22	59	66	44	37	277	39	39	0	150	9	19	48	9	0	98
Genus_OralBacteria_Fusobacterium	816	949	997	141	422	679	763	896	1631	443	552	1213	610	210	1513	658	325	1332	1326	286	1296	1337	642	1733	833	424	53	79	924	1143	321	426	492	692	1179	233	731	457	610	552	659	235	410	1979	720	934	545	629	351	193	820	1944	643	269	861	705	342	159	344	1476	211	421	1039	898	229	1027	105	999	393	472	481	776	910	209	921	200	572	515	520	65	1489	601	1529	676	688	234	316	1250	50	1915	0	810	397	288	1762	144	408	457	762	333	523	1553	108	119	795	20	1106	29	33	1409	12	455	435	405	210	1689	603	874	539	539	165	510	560	271	644	314	345	1738	606	322	145	420	0	636	476	522	211	79	5	35	0	0	206	7	1095
Genus_OralBacteria_Gemella	83	78	45	14	13	77	101	16	216	113	13	28	12	37	178	59	86	214	94	357	91	84	87	29	117	37	28	16	57	119	63	32	27	67	42	23	81	87	33	47	15	24	120	35	104	116	71	218	60	122	82	176	52	104	57	61	42	113	43	62	159	132	126	30	78	51	49	55	40	67	167	23	84	109	201	113	42	172	206	15	90	165	265	87	150	172	164	20	52	165	406	31	63	129	35	42	88	93	166	106	21	125	42	8	352	2	61	6	25	80	0	178	127	283	58	79	157	102	80	81	479	161	109	115	24	25	25	110	312	260	356	20	30	62	409	173	31	79	501	389	8	458	17	1	86
Genus_OralBacteria_Gracilibacteria_Absconditabacteriales_SR1_Incertae_Sedis	13	17	10	0	16	10	10	30	9	4	7	0	11	3	61	20	0	156	9	7	19	39	4	27	10	25	0	0	37	20	3	6	2	13	11	7	6	5	9	2	38	10	0	0	8	16	51	0	0	0	80	179	47	89	51	11	7	0	2	190	16	10	46	0	1	0	2	52	5	95	0	116	53	6	34	3	4	6	14	0	66	17	8	33	2	10	11	30	0	17	0	3	0	28	291	17	0	27	113	6	4	62	0	0	1	0	101	0	0	1	0	1	1	16	0	96	11	15	43	0	0	5	3	4	220	2	7	8	144	0	0	1	0	89	161	9	0	8	0	1	0	0	1	0	35
Genus_OralBacteria_Granulicatella	149	198	294	78	243	533	265	118	335	96	146	191	21	77	247	249	83	162	62	194	117	57	245	141	169	51	117	243	116	154	185	254	46	118	174	168	136	359	238	226	104	110	211	101	261	227	306	162	118	182	153	127	108	233	67	91	109	299	64	82	309	100	135	268	207	93	100	96	42	202	436	110	238	305	288	67	77	119	273	80	170	349	218	229	110	267	309	88	179	100	32	93	154	245	75	69	70	135	423	130	51	102	35	8	322	58	109	48	42	106	83	379	89	299	289	128	100	246	291	46	154	171	72	52	319	210	422	234	289	277	1048	168	35	254	155	164	37	561	90	91	52	372	50	167	143
Genus_OralBacteria_Haemophilus	140	532	749	167	506	954	638	331	520	1107	740	439	91	115	743	1219	75	492	829	245	1292	406	471	629	654	212	148	318	1094	1238	1629	250	137	431	862	400	992	1434	1137	494	595	173	894	789	1585	441	454	114	77	102	324	552	355	444	27	35	56	787	57	44	172	362	190	0	1297	126	70	54	35	305	680	284	201	713	355	40	89	13	129	6	355	150	607	213	21	226	334	152	224	124	0	227	0	240	206	60	103	383	731	215	26	393	29	4	174	0	160	75	30	195	0	992	134	336	621	211	64	84	187	51	537	221	436	14	331	12	42	328	62	847	3	123	6	369	116	126	7	318	0	504	325	637	0	0	420
Genus_OralBacteria_Lancefieldella	9	3	0	145	25	0	1	7	3	26	6	0	41	144	3	4	180	29	19	0	2	32	4	2	4	19	46	37	4	0	0	58	75	4	11	8	6	11	2	14	2	10	0	0	1	2	18	51	68	38	60	7	33	14	22	109	87	16	98	26	29	27	4	31	33	20	61	16	61	6	11	47	7	0	47	106	55	26	17	52	10	24	1	35	26	4	34	102	35	46	14	0	48	68	112	84	21	41	34	29	83	10	207	38	31	72	11	129	121	17	186	7	61	44	30	7	7	43	75	23	7	29	30	54	2	70	25	5	49	6	25	142	102	5	64	27	105	0	0	4	48	9	0	351	0
Genus_OralBacteria_Megasphaera	12	0	0	85	0	0	0	0	0	18	0	0	20	0	0	0	10	0	0	3	0	28	3	0	0	16	22	115	4	0	0	57	75	0	2	3	16	0	0	35	0	0	0	0	0	0	20	13	138	19	61	0	44	8	146	205	40	38	321	26	0	119	0	6	69	80	77	32	277	3	11	45	0	0	10	144	168	10	13	114	0	4	0	93	63	0	13	64	39	68	0	9	114	25	122	167	45	39	18	13	132	0	130	533	10	405	17	206	177	14	243	0	178	72	17	0	0	124	14	12	8	0	101	205	0	246	11	3	29	0	15	107	82	0	0	0	64	0	0	23	20	0	42	67	0
Genus_OralBacteria_Oribacterium	59	47	30	57	19	29	10	38	63	18	14	60	18	64	15	37	27	67	12	14	13	69	42	13	24	18	46	75	48	19	10	39	28	27	32	22	45	55	14	34	7	5	21	12	31	14	31	57	256	43	102	63	125	15	100	115	140	56	90	150	58	155	29	158	171	20	173	224	64	63	81	33	47	33	124	52	203	123	109	68	103	92	63	70	62	53	25	21	26	47	0	101	122	19	92	50	35	55	35	57	15	69	102	80	52	120	55	89	98	64	0	43	19	206	56	42	447	35	57	57	51	69	31	154	12	65	105	47	205	45	2	26	69	80	180	55	61	13	9	115	137	9	0	0	84
Genus_OralBacteria_Solobacterium	81	18	7	92	39	9	11	23	16	48	15	36	53	64	8	24	38	117	25	15	13	70	44	24	5	60	25	15	30	17	5	88	96	37	17	24	41	26	29	24	27	18	46	19	22	35	51	70	170	64	102	63	105	25	227	92	153	31	239	149	69	74	19	65	77	51	154	127	313	52	45	73	27	39	125	124	115	52	141	19	70	150	10	57	48	6	136	124	24	92	0	46	165	82	53	224	106	172	152	67	27	18	107	90	101	33	69	103	84	90	104	17	68	60	26	34	62	35	247	24	10	163	127	79	43	79	148	23	48	26	57	185	35	66	127	44	52	2	0	51	18	20	67	0	61
Genus_OralBacteria_Stomatobaculum	28	79	67	131	13	0	25	114	73	67	13	82	75	29	97	13	33	18	107	2	45	148	18	33	51	21	63	54	23	21	6	25	79	57	34	9	19	19	0	15	5	17	45	25	40	55	27	86	27	6	56	91	48	2	26	124	38	3	239	109	42	47	40	156	16	167	18	117	101	17	4	55	2	0	168	145	48	171	26	32	46	83	11	144	26	8	29	61	12	178	4	62	58	73	54	80	174	37	14	44	20	28	93	266	133	50	97	17	47	56	0	64	143	55	12	18	121	29	36	28	10	71	53	86	0	52	9	0	282	0	0	20	7	9	178	111	177	4	0	83	168	3	0	0	19
Genus_OralBacteria_Streptococcus	1500	1154	900	1373	1475	1530	2405	607	1872	1981	553	628	494	1035	955	1349	2154	1705	1697	4374	1042	367	1068	754	1737	575	4228	1802	1382	1038	2901	1664	789	1074	826	900	1339	2268	449	702	397	671	3251	1283	2500	1728	1251	3189	2143	2768	1108	1181	1085	1553	911	556	2121	4481	677	815	3466	1818	1387	952	1369	1137	2400	740	977	851	3539	1030	980	1660	1600	4471	798	1545	1965	4818	642	1538	1027	1390	1831	2234	1890	939	1548	1171	6784	764	960	2418	417	947	1057	2980	1486	2219	1723	541	4078	373	2312	584	1224	3361	2159	1053	2676	3603	1322	2540	2289	729	3678	1616	2336	1505	4078	1959	962	1391	2440	3277	1694	2141	2192	3196	2363	3226	3320	937	1660	1439	853	2429	2799	1768	1842	1392	3588	4351	1011
Genus_OralBacteria_Veillonella	700	241	166	1624	623	138	81	318	249	1101	598	496	1266	1548	255	414	2022	619	766	303	264	1413	286	648	166	1359	3076	1759	290	324	140	1292	1186	420	276	270	882	1268	404	862	436	259	143	305	364	399	442	1218	1551	1106	769	640	789	541	773	1206	842	607	995	597	873	837	203	1527	1763	856	1294	722	1000	475	663	693	648	334	885	601	1036	298	544	1528	626	870	161	614	1277	311	478	770	599	755	102	454	784	747	590	1701	791	480	1024	635	1632	513	1661	1411	843	1847	755	2929	1802	907	2586	513	672	1002	379	336	458	1442	894	615	746	1350	670	1533	109	1510	740	349	544	353	900	1875	2045	411	725	593	1395	52	486	975	2747	1010	1447	2474	427
Genus_OralFungi_Ascomycota_gen_Incertae_sedis	29	111	127	183	17	11	70	5	241	18	191	1395	100	187	667	332	191	8121	383	41	2389	3346	17	3675	17	0	572	27	5481	40	484	4042	1	4	3	192	105	60	0	145	7	4	71	297	0	8	511	7311	38	36	9	65	146	298	204	12	319	31	15	78	321	2	59	8	210	41	75	216	542	359	30	309	3	199	1109	10	11	197	47	9	19	801	8	9573	39	51	236	2414	300	444	52	5	127	102	17	18	41	145	391	381	15	34	19	45	544	12	5	5	56	206	230	165	70	5	872	25	24	41	375	56	490	34	66	236	185	79	34	25	8	92	60	26	13	155	410	41	238	174	543	17	11	67	31	365	288
Genus_OralFungi_Aspergillus	10	0	0	21	4	2	0	12	4	0	104	37	74	792	0	4	8	9	131	0	0	1	0	5	764	0	226	0	0	0	2665	3	0	47	0	0	0	159	0	320	0	0	0	171	0	54	41	10	18	3	36	18	761	52	0	3	40	15	27	6	501	15	390	3	113	50	236	67	181	66	41	41	1	70	199	39	3	52	15	1	9	133	8	5	954	5	79	99	28	34	166	0	57	33	2	14	5	180	392	87	0	35	10	5	128	5	0	3	82	26	31	100	14	2	43	8	33	8	18	7	63	1	51	35	404	17	84	679	11	222	451	7	85	53	0	33	33	31	2	0	2	69	272	84	54
Genus_OralFungi_Bipolaris	247	10278	250	6977	241	2828	1061	9256	6396	242	270	148	170	59	5248	310	102	393	413	236	1749	140	1741	830	205	419	243	402	121	170	83	3541	99	384	128	613	132	189	1078	9	1157	8728	3145	2440	16	1644	152	28	122	45	3675	25	124	62	2112	21	1664	50	707	30	134	4796	43	5319	81	93	1245	36	17	12	4321	1882	54	6087	993	95	3937	2474	14	130	20	61	17	26	16	18	3454	60	1282	30	6	13	31	38	38	14	4	295	36	105	7761	34	53	14	213	8364	24	68	99	50	50	56	21	17	186	14	1685	48	25	4252	105	134	6	140	140	220	294	215	22	1047	81	27	26	54	30	124	15	4891	944	34	6	99	13	57	952
Genus_OralFungi_Candida	0	0	0	4	3	0	8	6	6	5	9	0	455	4	0	0	32	14	70	0	5	13	17	9	20	19	0	61	16	893	0	11	0	37	309	21	44	14	0	7	2	5	5	5	1	9	0	1	0	535	3	0	2	4	10	12	1515	48	9	44	2121	12	5	8	94	359	6	4	245	44	3682	7	2	1	89	3	7	85	7	24	9	6	6	7	95	6	16	250	234	17	4046	11	23	7	2	20	27	189	63	8	7	3	3	8	32	11	23	71	64	155	12	0	1	13	760	34	527	3	5	2	1592	10	7914	445	95	2	10	171	10	0	32	6	433	82	9	3	113	32	30	9235	9991	115	8	24	10
